File,Frame,X,Y,Z
-,1819,-91.538055,-29.344648,-16.181812
-,1820,-91.081665,-30.285206,-16.896992
-,1821,-90.159431,-31.340731,-17.622002
-,1822,-88.832031,-32.609333,-18.044863
-,1823,-86.915115,-34.733162,-18.347298
-,1824,-83.887604,-37.651821,-18.310852
-,1825,-80.032555,-40.863598,-16.716169
-,1826,-74.70623,-43.723049,-13.074367
-,1827,-68.633888,-45.71674,-8.209354
-,1828,-61.691391,-46.024147,-3.599041
-,1829,-55.300056,-44.786045,1.114248
-,1830,-49.670162,-42.071854,4.813161
-,1831,-44.878826,-38.582081,7.575656
-,1832,-40.853451,-34.652103,9.458335
-,1833,-37.843204,-31.435436,10.138259
-,1834,-36.269283,-29.002972,9.005077
-,1835,-37.606438,-27.79771,5.037057
-,1836,-41.124203,-27.718729,1.55051
-,1837,-45.016232,-27.961647,0.237129
-,1838,-48.266327,-28.831612,0.870313
-,1839,-51.487324,-29.845922,2.237453
-,1840,-54.700016,-30.627327,2.493465
-,1841,-57.800812,-30.844763,1.974686
-,1842,-60.798595,-30.344681,-0.504375
-,1843,-63.777309,-28.913359,-3.449914
-,1844,-66.059502,-27.232372,-6.789865
-,1845,-68.064484,-25.420498,-9.066539
-,1846,-69.960457,-23.769569,-10.497568
-,1847,-71.840691,-22.763535,-10.826066
-,1848,-73.378304,-21.996214,-11.417953
-,1849,-74.595955,-22.437563,-11.740452
-,1850,-75.567856,-23.13669,-11.968356
-,1851,-76.08075,-24.186852,-12.355697
-,1852,-76.434784,-25.378069,-12.820566
-,1853,-76.528313,-26.502371,-12.97811
-,1854,-76.555748,-27.394178,-13.272708
-,1855,-76.332283,-27.757524,-13.470668
-,1856,-75.978844,-27.758265,-13.519868
-,1857,-75.545509,-27.673462,-13.563196
-,1858,-75.160217,-27.434904,-13.551142
-,1859,-74.879601,-27.054104,-13.745533
-,1860,-74.738792,-26.678625,-14.309942
-,1861,-74.730186,-26.387445,-15.173086
-,1862,-74.491997,-26.061541,-15.223884
-,1863,-74.439362,-25.920389,-15.39308
-,1864,-74.262901,-25.537868,-15.667331
-,1865,-74.476852,-25.495697,-15.735789
-,1866,-74.796738,-25.762981,-15.933551
-,1867,-74.939224,-26.247402,-16.429996
-,1868,-75.23893,-27.490242,-17.410007
-,1869,-75.972649,-29.213566,-18.341537
-,1870,-76.405342,-30.226368,-18.09844
-,1871,-76.719383,-30.262917,-16.995792
-,1872,-76.484253,-29.689285,-14.914828
-,1873,-75.688293,-28.699041,-12.461653
-,1874,-73.891052,-28.955912,-9.302654
-,1875,-69.825294,-29.857872,-5.236621
-,1876,-65.457314,-28.912325,-2.474982
-,1877,-63.844738,-23.96113,-2.247518
-,1878,-65.191551,-20.281425,-4.304571
-,1879,-66.596352,-18.231289,-5.496204
-,1880,-67.705643,-16.022476,-5.799608
-,1881,-68.928268,-15.059396,-6.041493
-,1882,-70.15432,-15.648771,-5.934953
-,1883,-71.281456,-16.749903,-5.82881
-,1884,-72.25135,-17.772747,-5.787449
-,1885,-73.077858,-18.27597,-5.260291
-,1886,-73.699692,-18.563829,-5.016481
-,1887,-74.183693,-18.59915,-4.773592
-,1888,-74.670776,-18.32214,-5.090496
-,1889,-75.199486,-18.146725,-5.249534
-,1890,-75.571556,-17.977686,-5.40006
-,1891,-76.018471,-17.774666,-5.509441
-,1892,-76.33197,-17.800707,-5.435185
-,1893,-76.968086,-17.535231,-5.74952
-,1894,-77.189453,-17.451704,-5.782028
-,1895,-77.67778,-17.337727,-5.947361
-,1896,-77.806831,-17.610151,-6.064754
-,1897,-78.17115,-17.887678,-6.014005
-,1898,-78.402008,-18.341787,-6.020902
-,1899,-78.606018,-18.895473,-5.918727
-,1900,-78.741928,-19.162518,-6.012879
-,1901,-78.865273,-19.526421,-5.899406
-,1902,-79.199593,-19.557035,-6.024674
-,1903,-79.402405,-19.587093,-6.042844
-,1904,-79.611427,-19.733551,-5.973175
-,1905,-79.874588,-19.95393,-6.169791
-,1906,-80.253067,-20.078403,-6.317816
-,1907,-80.538902,-20.397345,-6.393572
-,1908,-80.903412,-20.622103,-6.538374
-,1909,-81.452278,-20.989111,-6.581719
-,1910,-81.900047,-21.060547,-6.734934
-,1911,-82.237343,-21.087543,-6.684746
-,1912,-82.968529,-21.193335,-6.97874
-,1913,-83.426384,-21.134844,-7.095683
-,1914,-83.941605,-20.87142,-7.234512
-,1915,-84.57711,-20.737595,-7.481388
-,1916,-85.027412,-20.805378,-7.543206
-,1917,-85.753647,-21.03661,-7.71314
-,1918,-86.531212,-21.372992,-8.01671
-,1919,-87.244141,-21.844707,-8.357198
-,1920,-88.030258,-22.376371,-8.729485
-,1921,-88.663406,-22.657101,-9.361099
-,1922,-89.467819,-22.84984,-9.684855
-,1923,-90.125404,-23.10214,-10.224187
-,1924,-91.017647,-23.297676,-10.942358
-,1925,-91.802124,-23.639626,-11.821701
-,1926,-92.481499,-24.187283,-12.634974
-,1927,-93.082893,-24.554249,-13.356253
-,1928,-93.318886,-24.877699,-13.921984
-,1929,-93.400642,-25.380323,-14.768771
-,1930,-93.371071,-25.871662,-15.527745
-,1931,-93.222328,-26.466478,-16.093927
-,1932,-92.711754,-27.227083,-16.711006
-,1933,-92.176689,-28.294134,-17.4867
-,1934,-91.246811,-29.391697,-18.081175
-,1935,-89.711182,-31.1397,-18.526958
-,1936,-87.642761,-33.667034,-18.674175
-,1937,-84.551964,-36.64172,-18.04833
-,1938,-80.200279,-39.556438,-16.450357
-,1939,-74.660583,-42.059917,-12.575859
-,1940,-67.878372,-43.480721,-7.603479
-,1941,-60.890797,-43.434456,-3.089
-,1942,-54.763126,-41.495815,1.294088
-,1943,-49.420994,-38.525063,4.382145
-,1944,-44.78101,-34.901768,6.03761
-,1945,-41.614231,-31.384798,6.69532
-,1946,-39.434689,-28.444208,6.163641
-,1947,-39.38652,-26.664284,3.846238
-,1948,-42.53923,-26.760372,0.675019
-,1949,-46.235226,-27.200697,-0.144513
-,1950,-49.436203,-28.082958,0.610744
-,1951,-52.255608,-28.987661,2.204393
-,1952,-54.784096,-29.725843,2.982215
-,1953,-57.269882,-29.82534,2.047247
-,1954,-59.665001,-29.082123,-0.042676
-,1955,-62.239914,-27.78266,-3.20241
-,1956,-64.330856,-26.249968,-6.200614
-,1957,-66.302895,-24.589443,-8.321704
-,1958,-68.136528,-22.798843,-9.516763
-,1959,-69.580124,-21.81587,-9.252834
-,1960,-70.863113,-21.355797,-10.019609
-,1961,-72.352982,-21.760475,-10.5017
-,1962,-73.358116,-22.518206,-10.70485
-,1963,-74.107635,-23.48089,-10.681751
-,1964,-74.682549,-24.588039,-10.875255
-,1965,-74.852264,-25.842314,-11.308144
-,1966,-74.954292,-26.694653,-11.267373
-,1967,-74.836662,-27.174244,-11.318587
-,1968,-74.734657,-27.131603,-11.491112
-,1969,-74.451111,-26.473185,-11.518949
-,1970,-74.153564,-25.734829,-11.719632
-,1971,-73.800171,-25.036203,-11.755214
-,1972,-73.726883,-24.840776,-12.456047
-,1973,-73.972389,-24.610704,-13.217136
-,1974,-74.355698,-24.60425,-13.869019
-,1975,-74.49984,-25.051245,-14.238518
-,1976,-74.558495,-25.461201,-14.068725
-,1977,-74.714409,-25.343431,-13.900737
-,1978,-74.764206,-24.783178,-13.246102
-,1979,-74.664558,-24.193457,-13.28127
-,1980,-74.921463,-25.067389,-14.843171
-,1981,-75.807808,-26.794136,-17.166363
-,1982,-76.639328,-28.359051,-18.822659
-,1983,-76.858353,-29.208191,-18.388632
-,1984,-76.416107,-28.745001,-16.018885
-,1985,-75.643173,-27.801311,-13.302784
-,1986,-74.403137,-27.931652,-10.467098
-,1987,-71.427277,-28.857624,-5.97779
-,1988,-66.881607,-28.86425,-2.9431
-,1989,-64.473907,-23.990967,-3.246061
-,1990,-64.709137,-18.521429,-5.382538
-,1991,-66.150696,-16.578081,-6.646166
-,1992,-67.142632,-15.048539,-6.317107
-,1993,-68.006271,-13.651052,-6.521392
-,1994,-69.378265,-14.602212,-5.969422
-,1995,-70.536591,-16.029211,-5.36835
-,1996,-71.501976,-17.190704,-5.211576
-,1997,-72.647995,-17.658091,-5.086195
-,1998,-73.404846,-18.02796,-4.981527
-,1999,-74.092545,-18.155844,-4.790599
-,2000,-74.668961,-18.267134,-4.870694
-,2001,-75.297577,-18.02729,-5.041189
-,2002,-75.652992,-17.76885,-5.148617
-,2003,-76.013275,-17.757643,-5.341315
-,2004,-76.397621,-17.596704,-5.548842
-,2005,-76.900742,-17.173172,-5.791718
-,2006,-77.028122,-16.663414,-5.913045
-,2007,-77.51342,-16.42169,-6.144389
-,2008,-78.055214,-16.367786,-6.244562
-,2009,-78.144783,-16.955372,-6.229529
-,2010,-78.475143,-17.592962,-6.100749
-,2011,-78.660721,-18.269339,-5.939128
-,2012,-78.865494,-18.800999,-6.08305
-,2013,-79.100685,-19.112791,-5.970432
-,2014,-79.387825,-19.138367,-6.053033
-,2015,-79.597565,-19.284491,-6.031733
-,2016,-79.855743,-19.208084,-6.33635
-,2017,-80.245712,-19.211514,-6.280791
-,2018,-80.452133,-19.322508,-6.331337
-,2019,-80.728264,-19.754713,-6.371138
-,2020,-81.02375,-19.904072,-6.24851
-,2021,-81.325722,-20.212355,-6.539968
-,2022,-81.767738,-20.431784,-6.724049
-,2023,-82.045082,-20.500633,-6.871741
-,2024,-82.453438,-20.511484,-6.972364
-,2025,-83.224976,-20.487812,-7.234402
-,2026,-83.694977,-20.253439,-7.234821
-,2027,-84.173767,-19.853428,-7.529146
-,2028,-84.657997,-20.056026,-7.747293
-,2029,-85.211472,-20.08884,-7.763589
-,2030,-85.667732,-20.331469,-8.014727
-,2031,-86.362534,-20.690441,-8.186956
-,2032,-87.150543,-21.150682,-8.529579
-,2033,-87.829849,-21.508818,-8.875984
-,2034,-88.423836,-21.866423,-9.326568
-,2035,-89.207001,-22.196253,-9.784707
-,2036,-89.883232,-22.301702,-10.257796
-,2037,-90.4935,-22.748665,-10.720652
-,2038,-91.202011,-23.020901,-11.297473
-,2039,-91.75618,-23.358797,-11.935464
-,2040,-92.389282,-23.764477,-12.623221
-,2041,-92.666527,-24.183918,-13.203851
-,2042,-92.844788,-24.659409,-13.883438
-,2043,-92.987556,-25.093323,-14.684453
-,2044,-92.946754,-25.563509,-15.368785
-,2045,-92.56768,-26.26556,-16.121939
-,2046,-92.130363,-26.909594,-16.781738
-,2047,-91.331375,-27.761112,-17.53241
-,2048,-90.05542,-28.944162,-18.015182
-,2049,-88.418945,-30.649761,-18.37854
-,2050,-85.683121,-33.13826,-18.320143
-,2051,-82.090118,-35.737045,-17.331121
-,2052,-76.939003,-38.41523,-14.584155
-,2053,-71.375229,-40.353771,-10.650498
-,2054,-64.747925,-41.577019,-6.372695
-,2055,-58.046658,-41.21418,-1.466646
-,2056,-52.135193,-39.130154,2.26201
-,2057,-47.333992,-35.884079,4.319417
-,2058,-43.125607,-32.212776,5.616671
-,2059,-40.474766,-28.769884,5.497823
-,2060,-39.265366,-25.945496,3.883594
-,2061,-41.339973,-25.362413,0.629701
-,2062,-45.016514,-25.723848,-1.357474
-,2063,-48.982029,-26.678408,-1.60494
-,2064,-52.405117,-28.252605,-0.741554
-,2065,-55.392426,-29.877064,-0.073167
-,2066,-57.918701,-31.030804,-0.30367
-,2067,-60.607624,-31.159279,-2.08161
-,2068,-62.893284,-30.524065,-4.290541
-,2069,-65.50013,-28.960167,-6.793565
-,2070,-67.624046,-27.146318,-8.350158
-,2071,-69.951645,-24.979771,-9.280695
-,2072,-71.555626,-22.880291,-9.631846
-,2073,-72.907822,-21.644567,-9.374221
-,2074,-73.815681,-21.016663,-9.964243
-,2075,-74.453102,-21.048126,-10.444491
-,2076,-75.11982,-21.450405,-10.83612
-,2077,-75.438225,-22.410286,-11.076455
-,2078,-75.780991,-23.49197,-11.544807
-,2079,-75.787498,-24.804142,-11.608753
-,2080,-75.83886,-25.852037,-11.874176
-,2081,-75.414261,-26.382387,-12.026978
-,2082,-75.21122,-26.303003,-11.843484
-,2083,-74.879547,-26.135815,-11.834117
-,2084,-74.551704,-25.93372,-11.773024
-,2085,-74.73642,-25.640451,-12.40965
-,2086,-74.960114,-25.268387,-13.347988
-,2087,-75.308563,-25.219187,-14.50529
-,2088,-75.733009,-25.18836,-15.195342
-,2089,-75.87326,-25.672709,-15.79207
-,2090,-75.839165,-25.624062,-15.93367
-,2091,-75.926064,-25.721153,-15.564564
-,2092,-75.554169,-25.715351,-14.912491
-,2093,-75.586723,-26.463388,-15.234505
-,2094,-76.556374,-27.859343,-16.621399
-,2095,-77.328911,-28.714279,-18.008541
-,2096,-77.41626,-28.697046,-17.821888
-,2097,-77.346581,-28.348309,-16.763466
-,2098,-76.726036,-27.547733,-14.365538
-,2099,-75.631241,-27.721497,-11.582227
-,2100,-72.319618,-29.415443,-7.345923
-,2101,-67.253838,-31.018608,-3.855281
-,2102,-64.675171,-27.082489,-2.752683
-,2103,-65.543671,-22.514935,-4.070514
-,2104,-67.347519,-19.64109,-5.806604
-,2105,-68.862267,-16.417702,-6.867927
-,2106,-69.888214,-14.730055,-7.530488
-,2107,-70.623383,-15.213982,-6.969158
-,2108,-71.569725,-16.328062,-6.799776
-,2109,-72.560669,-17.273382,-6.473218
-,2110,-73.451302,-17.575346,-6.085656
-,2111,-74.096687,-17.837461,-5.820012
-,2112,-74.852287,-17.969564,-5.99825
-,2113,-75.409286,-17.698975,-6.220649
-,2114,-75.89283,-17.299484,-6.41151
-,2115,-76.216576,-16.996737,-6.499218
-,2116,-76.463303,-16.715223,-6.634924
-,2117,-76.801926,-16.532047,-6.711553
-,2118,-77.139503,-16.020258,-6.803695
-,2119,-77.636337,-15.485388,-6.952445
-,2120,-77.923515,-14.824059,-7.154893
-,2121,-78.223,-14.511079,-7.327036
-,2122,-78.551567,-14.441006,-7.459413
-,2123,-78.968056,-14.478423,-7.385482
-,2124,-79.035484,-14.826612,-7.409058
-,2125,-79.309708,-15.710012,-6.971802
-,2126,-79.306145,-16.083824,-6.976566
-,2127,-79.482506,-16.525976,-6.841223
-,2128,-79.590683,-16.543024,-6.91024
-,2129,-79.866974,-16.605068,-6.741059
-,2130,-79.906387,-16.69171,-6.698111
-,2131,-80.149277,-16.559763,-6.61736
-,2132,-80.378769,-16.810297,-6.521751
-,2133,-80.333626,-17.155169,-6.699876
-,2134,-80.855873,-17.32177,-6.656808
-,2135,-81.169228,-17.552197,-6.770825
-,2136,-81.705078,-17.776743,-6.807972
-,2137,-81.997192,-18.019291,-6.814308
-,2138,-82.64518,-17.62112,-6.979918
-,2139,-83.176903,-17.450766,-7.194416
-,2140,-83.665451,-17.269241,-7.250448
-,2141,-84.332611,-17.233908,-7.48709
-,2142,-84.837128,-17.381683,-7.812629
-,2143,-85.398697,-17.647537,-7.974966
-,2144,-86.124176,-18.021824,-8.24297
-,2145,-86.934013,-18.361195,-8.590473
-,2146,-87.620209,-18.487242,-8.753196
-,2147,-88.572235,-18.528782,-9.298753
-,2148,-89.374763,-18.628527,-9.641588
-,2149,-90.011803,-18.512791,-10.22979
-,2150,-91.019737,-18.766487,-10.869438
-,2151,-91.601204,-18.880089,-11.450661
-,2152,-92.318085,-19.263803,-12.185658
-,2153,-92.85759,-19.732136,-12.823851
-,2154,-93.137817,-20.022169,-13.481003
-,2155,-93.229088,-20.255333,-14.193046
-,2156,-93.403961,-20.833302,-15.230608
-,2157,-93.434959,-21.403194,-16.378651
-,2158,-93.004478,-21.926134,-16.973463
-,2159,-92.641548,-22.493484,-17.870262
-,2160,-92.050919,-23.369968,-18.600714
-,2161,-90.860252,-24.394329,-19.444935
-,2162,-89.472321,-26.426313,-19.8176
-,2163,-87.033104,-28.791212,-19.76626
-,2164,-83.861542,-31.061481,-19.134932
-,2165,-79.662323,-33.746891,-17.123308
-,2166,-74.070137,-36.402664,-13.941597
-,2167,-68.359665,-37.990284,-9.841668
-,2168,-62.13596,-38.199627,-5.483356
-,2169,-56.067799,-36.674244,-1.293336
-,2170,-51.085411,-33.706032,1.40864
-,2171,-46.908707,-29.901434,3.091573
-,2172,-43.511631,-26.307142,3.507049
-,2173,-41.537876,-22.912313,2.938381
-,2174,-42.237278,-21.391712,-0.299029
-,2175,-45.601471,-21.954321,-3.272877
-,2176,-49.380661,-23.213293,-3.439171
-,2177,-52.919201,-25.182482,-2.23826
-,2178,-55.919075,-27.508167,-0.558001
-,2179,-58.454391,-29.589254,0.002445
-,2180,-60.784859,-30.815607,-1.038585
-,2181,-62.912312,-31.113882,-3.050423
-,2182,-65.391685,-30.621124,-5.501851
-,2183,-67.742653,-29.19314,-8.078225
-,2184,-69.915077,-27.380175,-9.399796
-,2185,-71.738556,-25.474806,-10.096417
-,2186,-73.468445,-23.587969,-10.354808
-,2187,-74.593056,-23.063152,-11.021539
-,2188,-75.67849,-22.741789,-11.707609
-,2189,-76.384224,-22.766125,-11.93518
-,2190,-76.968849,-23.284941,-12.241016
-,2191,-77.194412,-24.050137,-12.663071
-,2192,-77.38163,-24.877771,-12.694734
-,2193,-77.295059,-25.536106,-12.930009
-,2194,-77.133682,-25.847836,-13.113441
-,2195,-76.812172,-25.615021,-13.136977
-,2196,-76.331497,-25.266876,-13.295631
-,2197,-75.842056,-25.160915,-13.263356
-,2198,-75.672554,-25.204079,-13.619209
-,2199,-75.620697,-25.314533,-14.062634
-,2200,-75.678726,-25.360695,-14.666778
-,2201,-75.752045,-25.263544,-15.542617
-,2202,-75.983253,-25.243935,-15.878779
-,2203,-76.243721,-25.009993,-16.138853
-,2204,-76.545212,-24.682779,-16.022575
-,2205,-76.635826,-24.647501,-15.750914
-,2206,-76.44809,-25.363037,-15.543808
-,2207,-76.833885,-26.747715,-16.336262
-,2208,-77.461334,-28.081173,-17.231604
-,2209,-78.074516,-28.730911,-17.649195
-,2210,-77.066727,-28.659472,-14.934848
-,2211,-75.602676,-28.395369,-12.099422
-,2212,-72.112999,-29.977922,-8.47972
-,2213,-67.165894,-30.948471,-4.607291
-,2214,-64.334442,-27.737509,-3.647166
-,2215,-64.326988,-23.248234,-4.295918
-,2216,-65.40641,-21.123772,-5.014154
-,2217,-66.657471,-18.901752,-5.795672
-,2218,-68.011711,-16.43556,-6.964869
-,2219,-69.271744,-15.926531,-7.047296
-,2220,-70.280533,-16.574694,-7.036008
-,2221,-71.169899,-17.09708,-6.867252
-,2222,-72.21283,-17.338768,-6.564039
-,2223,-73.199974,-17.248102,-6.353441
-,2224,-73.951012,-17.544556,-6.139143
-,2225,-74.452324,-17.901112,-5.896256
-,2226,-75.232208,-18.041927,-5.999457
-,2227,-75.715111,-17.830015,-6.089121
-,2228,-76.120468,-17.582102,-6.277141
-,2229,-76.702919,-17.083624,-6.386349
-,2230,-77.170059,-16.380041,-6.762471
-,2231,-77.643806,-15.538984,-7.142945
-,2232,-78.023636,-14.691308,-7.33204
-,2233,-78.385994,-14.0221,-7.659937
-,2234,-78.724625,-13.824848,-7.509049
-,2235,-79.092827,-14.080027,-7.444383
-,2236,-79.604523,-14.305188,-7.384456
-,2237,-79.82901,-14.742068,-7.406266
-,2238,-79.966507,-15.5633,-6.959132
-,2239,-80.21225,-15.810148,-6.946236
-,2240,-80.585251,-15.876071,-6.756069
-,2241,-80.835609,-15.843824,-6.706248
-,2242,-80.851669,-15.810616,-6.581292
-,2243,-81.082115,-15.570057,-6.712587
-,2244,-80.964943,-15.412587,-6.807377
-,2245,-81.527466,-15.081521,-6.927323
-,2246,-81.739357,-15.105239,-7.077346
-,2247,-82.065063,-15.413724,-7.03248
-,2248,-82.334785,-15.950095,-7.120822
-,2249,-82.727135,-15.985353,-7.200027
-,2250,-83.235283,-16.047865,-7.154517
-,2251,-83.771133,-16.235298,-7.326798
-,2252,-84.399597,-16.241753,-7.544487
-,2253,-84.830971,-16.265074,-7.789928
-,2254,-85.502609,-16.322414,-7.932701
-,2255,-86.13253,-16.535522,-8.331964
-,2256,-86.941734,-16.559061,-8.523089
-,2257,-87.779312,-16.961349,-8.866464
-,2258,-88.486717,-17.236729,-9.235464
-,2259,-89.401611,-17.644264,-9.640107
-,2260,-90.294601,-17.741219,-10.090921
-,2261,-91.109428,-18.019375,-10.70883
-,2262,-92.100906,-18.28639,-11.458179
-,2263,-92.81794,-18.535883,-12.090867
-,2264,-93.442314,-18.833668,-12.82742
-,2265,-93.823936,-19.198534,-13.659275
-,2266,-94.110954,-19.661976,-14.418615
-,2267,-94.339127,-20.08639,-15.226756
-,2268,-94.280487,-20.852386,-16.245079
-,2269,-94.288589,-21.60008,-17.090746
-,2270,-93.746483,-22.488337,-17.763721
-,2271,-93.127586,-23.709091,-18.689571
-,2272,-91.912834,-24.958094,-19.388906
-,2273,-90.394753,-26.569618,-19.486088
-,2274,-88.123291,-28.191103,-19.175047
-,2275,-85.36113,-29.984606,-18.378418
-,2276,-81.352028,-31.825878,-16.828032
-,2277,-76.478661,-34.151485,-13.800234
-,2278,-70.611237,-36.027248,-10.370459
-,2279,-65.054008,-36.431438,-6.763063
-,2280,-59.628857,-35.797184,-3.233622
-,2281,-54.365746,-33.537254,-0.593228
-,2282,-49.879303,-30.794701,1.581636
-,2283,-46.168346,-27.439671,3.045123
-,2284,-43.114567,-24.375309,2.659508
-,2285,-41.339725,-21.37661,1.604737
-,2286,-41.863205,-19.798069,-2.171744
-,2287,-45.303864,-18.843872,-5.42578
-,2288,-50.125389,-19.023939,-6.7216
-,2289,-55.607151,-20.23406,-6.673963
-,2290,-60.435692,-22.006119,-6.271907
-,2291,-63.45134,-24.313137,-5.681488
-,2292,-65.204979,-26.524199,-5.643739
-,2293,-66.155434,-28.173754,-5.541228
-,2294,-67.413124,-29.566656,-5.846824
-,2295,-68.932899,-30.343231,-6.147912
-,2296,-70.476059,-30.764317,-6.39388
-,2297,-71.795258,-30.88879,-6.26896
-,2298,-73.499191,-30.786085,-6.505014
-,2299,-74.959694,-30.289894,-7.193413
-,2300,-76.356514,-29.513353,-8.109185
-,2301,-77.180031,-29.234747,-8.285783
-,2302,-78.167297,-28.753389,-9.148033
-,2303,-79.064636,-28.5585,-9.561738
-,2304,-79.915726,-28.5819,-10.490375
-,2305,-80.854149,-28.664459,-11.351027
-,2306,-81.964592,-28.70632,-12.488541
-,2307,-82.939156,-29.025398,-13.868793
-,2308,-83.962074,-28.972864,-15.031141
-,2309,-84.848709,-28.652931,-16.156391
-,2310,-85.407837,-28.143019,-17.11433
-,2311,-85.599625,-27.582729,-17.694878
-,2312,-85.556114,-27.115891,-18.358311
-,2313,-85.43502,-26.745647,-18.930758
-,2314,-85.018776,-26.740854,-19.360779
-,2315,-84.483284,-27.07333,-19.980429
-,2316,-84.394928,-27.312258,-20.522413
-,2317,-84.152824,-28.099405,-21.13242
-,2318,-84.040977,-28.827026,-21.583569
-,2319,-84.168419,-29.779697,-21.701628
-,2320,-84.161377,-30.233379,-22.029531
-,2321,-84.2883,-30.085676,-22.228298
-,2322,-84.452721,-29.787794,-22.677092
-,2323,-84.612007,-29.352755,-23.165751
-,2324,-84.32428,-29.16787,-23.323338
-,2325,-83.261955,-29.09861,-21.406712
-,2326,-81.630394,-29.033457,-17.660345
-,2327,-80.118675,-29.329458,-14.63106
-,2328,-77.439148,-30.313473,-11.833174
-,2329,-74.390411,-30.678724,-8.990805
-,2330,-71.933945,-27.812782,-7.273926
-,2331,-70.800232,-23.519218,-7.198097
-,2332,-71.044373,-20.114464,-7.162468
-,2333,-72.226562,-17.897131,-7.526436
-,2334,-73.376671,-15.411557,-7.488684
-,2335,-74.881912,-14.892338,-7.677279
-,2336,-76.136345,-15.164165,-7.946123
-,2337,-77.001602,-15.278017,-7.665132
-,2338,-77.659386,-15.643585,-7.135218
-,2339,-78.441368,-16.164934,-6.723608
-,2340,-78.980293,-16.785465,-6.432868
-,2341,-79.735329,-17.131069,-6.466145
-,2342,-80.167999,-17.227724,-6.389543
-,2343,-80.807587,-17.038084,-6.416345
-,2344,-81.217888,-16.377001,-6.453084
-,2345,-81.684227,-15.147145,-6.687033
-,2346,-82.03804,-14.124675,-7.194388
-,2347,-82.442612,-13.709995,-7.352032
-,2348,-82.694939,-14.192354,-7.267342
-,2349,-83.109467,-14.798073,-7.091434
-,2350,-83.45784,-15.640846,-6.893823
-,2351,-83.686958,-16.223886,-6.984008
-,2352,-83.992943,-16.210129,-6.84982
-,2353,-84.159279,-15.918528,-6.847529
-,2354,-84.304108,-15.731251,-6.846103
-,2355,-84.50399,-15.38601,-6.975324
-,2356,-84.656235,-15.135766,-6.963148
-,2357,-84.855362,-15.048282,-7.071887
-,2358,-84.852661,-15.353005,-7.001543
-,2359,-84.827148,-15.594272,-7.020707
-,2360,-84.916809,-15.802944,-7.115348
-,2361,-85.07016,-16.06098,-7.208951
-,2362,-85.046501,-16.347706,-7.347607
-,2363,-85.192291,-16.407116,-7.562282
-,2364,-85.345139,-16.485115,-7.653419
