File,Frame,X,Y,Z,Reliability
-,7140,0.271426,-0.545903,0.024397,1.26
-,7141,0.272343,-0.53433,0.03062,0.73
-,7142,0.273891,-0.518741,0.035732,0.95
-,7143,0.276097,-0.500381,0.040663,0.89
-,7144,0.278903,-0.480106,0.045301,1.25
-,7145,0.281225,-0.458287,0.049033,1.17
-,7146,0.283185,-0.434811,0.053272,0.74
-,7147,0.283829,-0.410547,0.057942,0.85
-,7148,0.283854,-0.386207,0.062073,0.79
-,7149,0.28212,-0.362521,0.065368,1.2
-,7150,0.279733,-0.340163,0.066794,0.71
-,7151,0.276343,-0.31831,0.066604,0.76
-,7152,0.271441,-0.296236,0.065975,0.54
-,7153,0.266446,-0.274293,0.064821,0.61
-,7154,0.261841,-0.251752,0.063462,0.89
-,7155,0.25777,-0.228902,0.062113,0.97
-,7156,0.253905,-0.204627,0.061403,0.79
-,7157,0.251026,-0.180051,0.061413,0.88
-,7158,0.249591,-0.154708,0.062749,0.67
-,7159,0.249111,-0.129023,0.064178,0.96
-,7160,0.248909,-0.10405,0.065411,0.84
-,7161,0.249449,-0.079178,0.066393,0.73
-,7162,0.250096,-0.054194,0.067152,0.87
-,7163,0.251276,-0.029418,0.06763,0.83
-,7164,0.25245,-0.004669,0.068678,0.87
-,7165,0.253929,0.02042,0.070418,0.99
-,7166,0.254944,0.045004,0.072791,1.11
-,7167,0.255762,0.069838,0.076578,0.85
-,7168,0.25636,0.093826,0.080543,1.28
-,7169,0.256836,0.117389,0.086092,0.97
-,7170,0.25695,0.139827,0.092329,1.04
-,7171,0.25673,0.160542,0.09928,1.12
-,7172,0.255518,0.179152,0.106971,0.77
-,7173,0.254321,0.19541,0.115043,0.85
-,7174,0.252812,0.208928,0.122268,0.84
-,7175,0.250926,0.219711,0.128892,0.77
-,7176,0.248665,0.227473,0.134649,0.82
-,7177,0.246507,0.232172,0.138601,0.86
-,7178,0.244614,0.233633,0.140736,0.72
-,7179,0.24406,0.232251,0.140488,0.77
-,7180,0.245164,0.227822,0.138125,0.79
-,7181,0.248189,0.220194,0.133099,0.79
-,7182,0.255354,0.211609,0.124035,0.78
-,7183,0.263195,0.203026,0.113578,0.73
-,7184,0.271124,0.19548,0.101907,0.73
-,7185,0.275173,0.190298,0.088409,0.81
-,7186,0.275154,0.183575,0.075079,0.85
-,7187,0.276201,0.174737,0.066499,0.85
-,7188,0.278985,0.162893,0.063549,0.86
-,7189,0.279761,0.151861,0.061851,1
-,7190,0.279069,0.141647,0.059645,1.1
-,7191,0.27988,0.130777,0.058097,0.99
-,7192,0.279903,0.119726,0.057,1.02
-,7193,0.279935,0.10905,0.056145,1.07
-,7194,0.280108,0.098686,0.054944,1.03
-,7195,0.280259,0.088443,0.05372,1.07
-,7196,0.280322,0.078141,0.053007,1.09
-,7197,0.280707,0.067732,0.052336,1.22
-,7198,0.280889,0.057025,0.052101,1.26
-,7199,0.280928,0.047023,0.051612,1.22
-,7200,0.280836,0.036705,0.051362,1.27
-,7201,0.280996,0.026665,0.051147,1.24
-,7202,0.281038,0.016296,0.050974,1.28
-,7203,0.280929,0.00566,0.050712,1.16
-,7204,0.280962,-0.004973,0.050558,1.26
-,7205,0.280887,-0.015689,0.050364,1.21
-,7206,0.280804,-0.026582,0.050045,0.96
-,7207,0.280871,-0.037602,0.049926,1.02
-,7208,0.280904,-0.048806,0.0497,1.19
-,7209,0.281092,-0.060095,0.049509,1.16
-,7210,0.28113,-0.071578,0.049269,1.24
-,7211,0.28113,-0.083118,0.048873,1.28
-,7212,0.280705,-0.09473,0.048427,1.23
-,7213,0.28152,-0.106002,0.047919,1.24
-,7214,0.281624,-0.117644,0.047559,1.24
-,7215,0.281787,-0.129087,0.047253,1.14
-,7216,0.281804,-0.140969,0.046457,0.95
-,7217,0.281376,-0.152871,0.046137,1.17
-,7218,0.281586,-0.164722,0.045747,0.79
-,7219,0.281545,-0.17641,0.045375,0.71
-,7220,0.281829,-0.188154,0.045153,1.21
-,7221,0.281807,-0.199707,0.045168,1.23
-,7222,0.281894,-0.211533,0.044906,1.23
-,7223,0.282028,-0.223316,0.044583,0.99
-,7224,0.281996,-0.235269,0.044171,1.26
-,7225,0.282217,-0.247486,0.0439,1.17
-,7226,0.28235,-0.259434,0.043479,0.87
-,7227,0.282326,-0.271629,0.043305,1.25
-,7228,0.2824,-0.283859,0.043154,1.22
-,7229,0.282304,-0.296011,0.042832,0.92
-,7230,0.282122,-0.308222,0.042622,1.01
-,7231,0.282534,-0.320695,0.042226,1.24
-,7232,0.282738,-0.333002,0.04198,1.02
-,7233,0.282815,-0.345482,0.041777,1.06
-,7234,0.282799,-0.358256,0.041268,0.73
-,7235,0.283076,-0.370785,0.041255,0.94
-,7236,0.283056,-0.383556,0.041252,1.14
-,7237,0.283168,-0.396229,0.041112,0.96
-,7238,0.283472,-0.409194,0.04067,1.24
-,7239,0.283746,-0.422245,0.040301,1.05
-,7240,0.283817,-0.435266,0.040187,0.87
-,7241,0.283888,-0.448177,0.040415,1.16
-,7242,0.284055,-0.461807,0.040058,0.99
-,7243,0.283908,-0.474382,0.040278,0.97
-,7244,0.283606,-0.486879,0.040486,0.98
-,7245,0.282947,-0.498233,0.040661,1.08
-,7246,0.28234,-0.509135,0.039915,1.22
-,7247,0.281909,-0.518276,0.038963,0.8
-,7248,0.281058,-0.526294,0.037426,1.2
-,7249,0.280179,-0.533066,0.035794,0.97
-,7250,0.279595,-0.538698,0.034211,0.88
-,7251,0.278516,-0.54363,0.03251,0.88
-,7252,0.277499,-0.548283,0.029653,1.08
-,7253,0.276575,-0.552422,0.026126,1.02
-,7254,0.275127,-0.556571,0.021176,1.03
-,7255,0.27263,-0.555698,0.023151,0.89
-,7256,0.271167,-0.545469,0.031551,1.1
-,7257,0.270494,-0.532958,0.038733,1.13
-,7258,0.270188,-0.516431,0.046508,0.96
-,7259,0.271327,-0.498059,0.053926,0.93
-,7260,0.273364,-0.478451,0.060887,1.03
-,7261,0.276081,-0.458657,0.067836,0.95
-,7262,0.278816,-0.438882,0.074663,0.77
-,7263,0.28145,-0.41976,0.080356,0.66
-,7264,0.284165,-0.401455,0.084578,0.71
-,7265,0.285621,-0.382898,0.088547,0.93
-,7266,0.287044,-0.365227,0.091602,0.83
-,7267,0.288134,-0.34737,0.093464,0.81
-,7268,0.289214,-0.329104,0.094771,0.78
-,7269,0.289623,-0.310106,0.095719,0.85
-,7270,0.289737,-0.290246,0.096349,0.79
-,7271,0.288952,-0.269894,0.096727,0.98
-,7272,0.287732,-0.247703,0.097204,0.87
-,7273,0.285629,-0.225347,0.09802,0.9
-,7274,0.283748,-0.202438,0.098246,0.65
-,7275,0.281588,-0.179563,0.098172,0.64
-,7276,0.279803,-0.15644,0.097673,0.67
-,7277,0.278116,-0.133446,0.096738,0.71
-,7278,0.27651,-0.110073,0.095456,0.66
-,7279,0.274549,-0.086434,0.09419,0.68
-,7280,0.272436,-0.062631,0.093578,0.74
-,7281,0.270185,-0.038684,0.093073,0.7
-,7282,0.267422,-0.014542,0.092977,0.85
-,7283,0.264742,0.009449,0.093427,0.82
-,7284,0.262211,0.033263,0.094773,0.86
-,7285,0.260122,0.056422,0.09724,0.84
-,7286,0.258432,0.079248,0.100749,0.76
-,7287,0.257247,0.100663,0.105112,0.76
-,7288,0.25613,0.120833,0.110198,0.75
-,7289,0.255206,0.139014,0.115492,0.72
-,7290,0.253922,0.155341,0.12098,0.68
-,7291,0.25347,0.169464,0.126129,0.84
-,7292,0.25265,0.180056,0.13143,0.79
-,7293,0.25254,0.187468,0.136188,0.8
-,7294,0.252899,0.191798,0.139612,0.78
-,7295,0.253338,0.192847,0.141129,0.77
-,7296,0.25427,0.191031,0.140267,0.77
-,7297,0.255973,0.186388,0.137157,0.76
-,7298,0.259606,0.17804,0.131172,0.83
-,7299,0.266445,0.168903,0.120732,0.82
-,7300,0.273133,0.160947,0.108949,0.83
-,7301,0.276931,0.155715,0.095347,0.9
-,7302,0.276811,0.14965,0.080214,0.84
-,7303,0.277089,0.142471,0.067888,0.85
-,7304,0.280859,0.131855,0.062226,0.76
-,7305,0.281012,0.119805,0.0623,0.83
-,7306,0.280239,0.10951,0.06051,1.12
-,7307,0.280594,0.098847,0.058982,0.84
-,7308,0.28093,0.087893,0.057367,0.71
-,7309,0.280885,0.077951,0.056008,0.82
-,7310,0.281084,0.06771,0.054491,0.61
-,7311,0.28145,0.057633,0.053926,0.75
-,7312,0.281607,0.047743,0.053244,0.68
-,7313,0.281664,0.038241,0.053121,0.79
-,7314,0.2817,0.028679,0.052686,0.87
-,7315,0.2817,0.018812,0.052352,0.92
-,7316,0.281709,0.008993,0.05199,0.89
-,7317,0.2818,-0.000983,0.051619,1.15
-,7318,0.281885,-0.011259,0.051268,1.26
-,7319,0.281838,-0.021619,0.050917,1.15
-,7320,0.281825,-0.03202,0.050481,1.24
-,7321,0.281831,-0.042791,0.050155,0.9
-,7322,0.281809,-0.053612,0.049654,0.83
-,7323,0.281979,-0.064722,0.04933,0.84
-,7324,0.282011,-0.075855,0.049045,0.77
-,7325,0.282191,-0.086991,0.048726,1.16
-,7326,0.282048,-0.098402,0.048358,1.19
-,7327,0.282196,-0.109864,0.048002,1.16
-,7328,0.282603,-0.121286,0.047695,0.92
-,7329,0.28251,-0.133145,0.047292,0.88
-,7330,0.282834,-0.144838,0.047124,0.93
-,7331,0.282759,-0.156883,0.046393,1.13
-,7332,0.282546,-0.168858,0.046103,1.14
-,7333,0.282854,-0.180787,0.045746,0.7
-,7334,0.282974,-0.192502,0.04544,0.75
-,7335,0.283277,-0.204243,0.044989,1.07
-,7336,0.283016,-0.216285,0.0447,0.77
-,7337,0.283169,-0.227842,0.044673,1.04
-,7338,0.283258,-0.239724,0.044351,1.25
-,7339,0.283042,-0.251672,0.044101,0.85
-,7340,0.283101,-0.263645,0.043876,0.88
-,7341,0.283267,-0.275761,0.043646,0.9
-,7342,0.283293,-0.288155,0.043164,0.79
-,7343,0.283306,-0.300173,0.043016,0.86
-,7344,0.283405,-0.312451,0.042766,0.93
-,7345,0.283211,-0.324665,0.042575,1.2
-,7346,0.283004,-0.337324,0.042191,1.25
-,7347,0.283365,-0.350002,0.041846,0.79
-,7348,0.283397,-0.362237,0.041604,0.92
-,7349,0.283551,-0.374936,0.041432,0.93
-,7350,0.283614,-0.387594,0.041324,0.88
-,7351,0.283865,-0.400377,0.040883,0.82
-,7352,0.283898,-0.41303,0.041056,1.07
-,7353,0.283837,-0.425927,0.040897,1.07
-,7354,0.283775,-0.438843,0.040591,1.2
-,7355,0.284224,-0.451965,0.040234,0.8
-,7356,0.284318,-0.46419,0.040205,0.85
-,7357,0.284248,-0.476385,0.040215,0.87
-,7358,0.284075,-0.488364,0.040395,0.88
-,7359,0.283815,-0.50005,0.04063,1.01
-,7360,0.283336,-0.511119,0.040674,1.02
-,7361,-1,,,
-,7362,0.281697,-0.529243,0.038032,1.03
-,7363,0.280733,-0.535703,0.036129,1.04
-,7364,-1,,,
-,7365,0.279595,-0.546174,0.032083,0.98
-,7366,0.278291,-0.550314,0.028945,1.08
-,7367,0.277204,-0.554212,0.025318,0.85
-,7368,0.275081,-0.557147,0.020151,1.05
-,7369,0.273196,-0.55324,0.021255,0.96
-,7370,0.272231,-0.536219,0.028877,1.06
-,7371,0.270521,-0.514721,0.035957,1.18
-,7372,0.270227,-0.490573,0.041934,1.26
-,7373,0.27074,-0.465081,0.047363,1.04
-,7374,0.270762,-0.439184,0.051489,0.99
-,7375,0.270854,-0.413373,0.054044,0.76
-,7376,0.27015,-0.386809,0.056178,0.79
-,7377,0.269152,-0.360446,0.057343,0.65
-,7378,0.26836,-0.333538,0.057421,0.81
-,7379,0.267823,-0.30598,0.057268,0.72
-,7380,0.267836,-0.277676,0.056758,0.73
-,7381,0.268276,-0.248317,0.056142,0.8
-,7382,0.268685,-0.218387,0.055067,0.53
-,7383,0.268642,-0.187542,0.054251,0.74
-,7384,0.267802,-0.15605,0.05387,0.74
-,7385,0.266651,-0.12431,0.053841,0.81
-,7386,0.265026,-0.092115,0.053776,0.99
-,7387,0.263637,-0.060567,0.053422,0.71
-,7388,0.261882,-0.028726,0.053922,0.77
-,7389,0.260144,0.003319,0.054984,0.77
-,7390,0.258162,0.035238,0.057231,0.79
-,7391,0.256086,0.067302,0.060803,0.82
-,7392,0.25438,0.098653,0.065906,0.84
-,7393,0.252752,0.129553,0.073172,0.76
-,7394,0.251575,0.158682,0.082426,0.8
-,7395,0.250381,0.185785,0.093534,0.77
-,7396,0.24992,0.210035,0.106099,0.79
-,7397,0.249894,0.231148,0.119032,0.69
-,7398,0.250545,0.248934,0.131876,0.86
-,7399,0.252852,0.262711,0.142516,0.82
-,7400,0.256125,0.27284,0.150115,0.88
-,7401,0.258785,0.279777,0.154714,0.76
-,7402,0.260802,0.283006,0.156812,0.94
-,7403,0.263839,0.281855,0.155161,0.74
-,7404,0.268194,0.277927,0.150123,0.69
-,7405,0.274964,0.271119,0.140591,0.86
-,7406,0.282606,0.264754,0.127556,0.73
-,7407,0.290679,0.259087,0.114736,0.85
-,7408,0.296232,0.256622,0.100495,0.9
-,7409,0.29813,0.253,0.084592,0.84
-,7410,0.29661,0.248297,0.070356,0.88
-,7411,0.298787,0.240109,0.064491,0.97
-,7412,0.30071,0.229793,0.063225,0.69
-,7413,0.30062,0.220673,0.062298,0.81
-,7414,0.300146,0.211807,0.060603,0.76
-,7415,0.300599,0.20149,0.060072,0.74
-,7416,0.300732,0.191235,0.059363,0.85
-,7417,0.300811,0.180313,0.058781,0.83
-,7418,0.301189,0.16953,0.058015,1.03
-,7419,0.301104,0.15894,0.05718,1.14
-,7420,0.301176,0.148618,0.056486,0.8
-,7421,0.301208,0.138028,0.055676,0.87
-,7422,0.301393,0.127605,0.054925,1.14
-,7423,0.30145,0.116742,0.054045,1.19
-,7424,0.301621,0.106204,0.053028,1.19
-,7425,0.301666,0.095401,0.052278,1.18
-,7426,0.301802,0.084337,0.051361,0.86
-,7427,0.301982,0.073175,0.050394,1.17
-,7428,0.30247,0.062508,0.05003,0.87
-,7429,0.302226,0.051356,0.050097,1.25
-,7430,0.302284,0.041014,0.049883,0.91
-,7431,0.302204,0.030309,0.049534,1.18
-,7432,0.302158,0.020372,0.049494,0.88
-,7433,0.302171,0.009927,0.04949,1.07
-,7434,0.302405,-0.000464,0.049234,0.88
-,7435,0.302423,-0.011313,0.048954,0.91
-,7436,0.302524,-0.021889,0.048827,0.87
-,7437,0.302956,-0.032617,0.048538,1.27
-,7438,0.302848,-0.043955,0.047864,0.53
-,7439,0.302987,-0.054795,0.047683,1.15
-,7440,0.302989,-0.066027,0.047422,0.61
-,7441,0.303056,-0.077446,0.047221,1.18
-,7442,0.30316,-0.088827,0.047035,1.18
-,7443,0.303163,-0.100349,0.046754,0.56
-,7444,0.303114,-0.111977,0.04671,0.79
-,7445,0.303291,-0.123386,0.046719,0.98
-,7446,0.303046,-0.135047,0.046646,0.9
-,7447,0.303168,-0.146585,0.046379,0.91
-,7448,0.30329,-0.158412,0.045931,0.67
-,7449,0.303509,-0.169956,0.045823,0.88
-,7450,0.303622,-0.181656,0.045559,0.94
-,7451,0.303658,-0.193429,0.04519,0.94
-,7452,0.303701,-0.205296,0.044937,0.89
-,7453,0.303622,-0.217203,0.044689,0.98
-,7454,0.303873,-0.229427,0.044207,0.86
-,7455,0.303832,-0.241561,0.043859,0.86
-,7456,0.303856,-0.253618,0.043672,0.85
-,7457,0.30399,-0.265816,0.043387,0.89
-,7458,0.304119,-0.278291,0.043195,0.96
-,7459,0.30433,-0.290597,0.042765,0.85
-,7460,0.304528,-0.302873,0.042541,0.91
-,7461,0.304647,-0.31527,0.042311,1.01
-,7462,0.304774,-0.327712,0.042282,1.15
-,7463,0.304682,-0.340516,0.041781,0.97
-,7464,0.304787,-0.352788,0.041657,1.12
-,7465,0.304941,-0.365646,0.041312,1.11
-,7466,0.305353,-0.378784,0.040991,0.95
-,7467,0.305344,-0.391919,0.04079,0.81
-,7468,0.305456,-0.404926,0.040846,0.98
-,7469,0.304991,-0.418225,0.041062,0.93
-,7470,0.304614,-0.431271,0.041076,0.93
-,7471,0.303821,-0.44347,0.040863,1.14
-,7472,0.303982,-0.455829,0.040134,0.86
-,7473,0.303021,-0.4648,0.038709,0.97
-,7474,0.30217,-0.472293,0.036753,0.97
-,7475,0.301591,-0.478036,0.034929,0.92
-,7476,0.30079,-0.48348,0.033326,0.89
-,7477,0.299766,-0.488604,0.03042,0.91
-,7478,0.298962,-0.492901,0.026691,1.16
-,7479,0.297333,-0.496697,0.021959,0.94
-,7480,0.294864,-0.496489,0.020113,1
-,7481,0.293296,-0.481311,0.028292,0.96
-,7482,0.291921,-0.461176,0.035915,0.95
-,7483,0.290817,-0.437855,0.042578,0.96
-,7484,0.290264,-0.413185,0.048631,0.95
-,7485,0.289024,-0.387653,0.05347,0.93
-,7486,0.287328,-0.362797,0.056473,0.9
-,7487,0.285215,-0.337784,0.058377,0.86
-,7488,0.283021,-0.312284,0.05949,0.79
-,7489,0.280578,-0.286442,0.060207,0.65
-,7490,0.278962,-0.260009,0.059974,0.77
-,7491,0.277896,-0.23266,0.059451,0.8
-,7492,0.277165,-0.204912,0.058752,0.74
-,7493,0.27694,-0.175768,0.057286,0.57
-,7494,0.275941,-0.146113,0.055964,0.63
-,7495,0.274604,-0.115747,0.055222,0.74
-,7496,0.272795,-0.084873,0.054491,0.85
-,7497,0.270747,-0.053769,0.054377,1.02
-,7498,0.268619,-0.022545,0.054193,1.09
-,7499,0.266204,0.008766,0.055039,0.81
-,7500,0.263408,0.039952,0.056313,0.87
-,7501,0.260452,0.071152,0.058257,0.77
-,7502,0.25736,0.102101,0.061274,0.83
-,7503,0.254054,0.133048,0.065799,0.81
-,7504,0.250938,0.163196,0.072123,0.92
-,7505,0.248199,0.191992,0.080963,0.81
-,7506,0.246174,0.218699,0.091824,0.8
-,7507,0.245037,0.242959,0.104066,0.85
-,7508,0.244742,0.264246,0.116984,0.78
-,7509,0.245726,0.281832,0.129512,0.83
-,7510,0.24814,0.295639,0.140405,0.83
-,7511,0.251211,0.306033,0.148879,0.76
-,7512,0.254427,0.313149,0.153999,0.7
-,7513,0.256871,0.316137,0.156639,0.88
-,7514,0.258719,0.315354,0.156005,0.95
-,7515,0.260123,0.310926,0.151133,0.88
-,7516,0.263034,0.303917,0.142473,0.83
-,7517,0.266574,0.295765,0.130677,0.75
-,7518,0.269704,0.289195,0.118812,0.78
-,7519,0.272723,0.284879,0.106882,0.92
-,7520,0.27357,0.280881,0.093623,0.81
-,7521,0.273769,0.275703,0.079931,0.88
-,7522,0.274353,0.268735,0.070354,0.87
-,7523,0.276278,0.259143,0.067312,0.83
-,7524,0.27803,0.249328,0.064907,0.87
-,7525,0.27786,0.24024,0.063204,0.95
-,7526,0.277298,0.230389,0.062481,0.86
-,7527,0.27779,0.22101,0.061645,0.86
-,7528,0.278002,0.211374,0.060789,0.88
-,7529,0.27824,0.200936,0.060053,1.2
-,7530,0.278349,0.189846,0.059342,1.1
-,7531,0.278446,0.178849,0.058668,1.17
-,7532,0.278411,0.167994,0.057907,0.82
-,7533,0.278524,0.157361,0.057117,0.83
-,7534,0.278582,0.146618,0.056519,0.9
-,7535,0.278729,0.135859,0.055825,1.22
-,7536,0.278689,0.124892,0.055267,1.15
-,7537,0.278575,0.113699,0.05471,1.15
-,7538,0.27832,0.10287,0.053777,0.88
-,7539,0.278354,0.092011,0.053011,0.83
-,7540,0.278344,0.080676,0.052702,1.24
-,7541,0.278403,0.069343,0.052213,1.18
-,7542,0.278386,0.058479,0.05253,1.09
-,7543,0.27821,0.047554,0.052177,0.66
-,7544,0.278758,0.037596,0.052043,0.88
-,7545,0.278397,0.0266,0.051662,0.59
-,7546,0.278569,0.016589,0.051573,0.83
-,7547,0.278664,0.006053,0.051358,1.27
-,7548,0.27863,-0.004437,0.050758,1.15
-,7549,0.278926,-0.014901,0.050606,1.22
-,7550,0.279309,-0.02563,0.050049,0.85
-,7551,0.279192,-0.036409,0.049776,0.71
-,7552,0.279396,-0.047422,0.049658,1.25
-,7553,0.279482,-0.058823,0.04914,0.96
-,7554,0.279329,-0.070303,0.048967,0.89
-,7555,0.279397,-0.081575,0.048794,1.05
-,7556,0.279423,-0.093253,0.048571,0.82
-,7557,0.279306,-0.104705,0.048302,0.94
-,7558,0.279378,-0.116333,0.048017,0.93
-,7559,0.279214,-0.127704,0.047662,0.96
-,7560,0.279615,-0.139771,0.047231,0.87
-,7561,0.279721,-0.151191,0.046931,0.89
-,7562,0.279683,-0.162762,0.046486,0.97
-,7563,0.279778,-0.174412,0.046092,0.9
-,7564,0.279716,-0.186104,0.045682,0.86
-,7565,0.27985,-0.197737,0.045314,0.93
-,7566,0.280082,-0.209644,0.044909,0.92
-,7567,0.280124,-0.221403,0.044598,0.9
-,7568,0.280238,-0.233213,0.04427,0.87
-,7569,0.280227,-0.24513,0.044023,0.83
-,7570,0.280144,-0.257034,0.043742,0.97
-,7571,0.280051,-0.26923,0.043384,1.04
-,7572,0.280424,-0.281372,0.043048,0.81
-,7573,0.28065,-0.293338,0.042811,0.92
-,7574,0.280729,-0.305585,0.042581,0.95
-,7575,0.280957,-0.317906,0.042415,0.99
-,7576,0.281136,-0.33051,0.04179,0.79
-,7577,0.281073,-0.342828,0.041831,1.05
-,7578,0.281052,-0.355491,0.041583,1.16
-,7579,0.281514,-0.368444,0.041264,0.94
-,7580,0.281673,-0.381542,0.04093,0.83
-,7581,0.281548,-0.394635,0.041087,0.93
-,7582,0.281399,-0.40786,0.041107,1.02
-,7583,0.28103,-0.420937,0.04115,0.92
-,7584,0.280065,-0.433217,0.041053,1.03
-,7585,0.279528,-0.444532,0.040382,1.01
-,7586,0.278834,-0.45371,0.038643,0.81
-,7587,0.278106,-0.460671,0.036546,0.86
-,7588,0.277486,-0.466264,0.034792,0.85
-,7589,0.276855,-0.471854,0.033037,0.99
-,7590,0.275904,-0.477024,0.031049,1.12
-,7591,0.275267,-0.481868,0.027063,1.01
-,7592,0.273985,-0.485415,0.022559,1.13
-,7593,0.27266,-0.48802,0.018145,1.06
-,7594,0.27103,-0.474942,0.026204,1.19
-,7595,0.271504,-0.456607,0.033152,1.11
-,7596,0.271705,-0.434844,0.039454,0.79
-,7597,0.272072,-0.410091,0.046082,0.7
-,7598,0.272809,-0.384547,0.051401,1.2
-,7599,0.273281,-0.360037,0.054867,0.9
-,7600,0.273531,-0.33572,0.057116,0.86
-,7601,0.273553,-0.311709,0.058403,0.69
-,7602,0.273673,-0.287282,0.058319,0.84
-,7603,0.273975,-0.262319,0.058017,0.8
-,7604,0.274611,-0.236291,0.057375,0.87
-,7605,0.275469,-0.209377,0.056774,0.74
-,7606,0.276682,-0.181145,0.056122,0.86
-,7607,0.277284,-0.152376,0.055072,0.68
-,7608,0.277715,-0.122752,0.054431,0.67
-,7609,0.277444,-0.09274,0.054063,0.72
-,7610,0.276948,-0.062675,0.053482,0.69
-,7611,0.275864,-0.032407,0.053092,0.85
-,7612,0.274638,-0.002191,0.053461,0.95
-,7613,0.272847,0.028086,0.054041,0.87
-,7614,0.270793,0.058325,0.055503,0.83
-,7615,0.268667,0.088461,0.057923,0.83
-,7616,0.266628,0.118216,0.061475,0.71
-,7617,0.264787,0.147769,0.066628,0.74
-,7618,0.263219,0.176558,0.074147,0.82
-,7619,0.262168,0.203685,0.083746,0.86
-,7620,0.261707,0.228494,0.095009,0.85
-,7621,0.261898,0.25065,0.107386,0.76
-,7622,0.262796,0.269883,0.120089,0.94
-,7623,0.265492,0.285142,0.132019,0.78
-,7624,0.269321,0.296639,0.142111,0.82
-,7625,0.273654,0.304876,0.149024,0.86
-,7626,0.277352,0.310345,0.152501,0.78
-,7627,0.280143,0.312048,0.153177,0.81
-,7628,0.28288,0.309902,0.150837,0.9
-,7629,0.286311,0.304575,0.144855,0.76
-,7630,0.292016,0.296882,0.134858,0.82
-,7631,0.298915,0.289773,0.122035,0.72
-,7632,0.306938,0.283522,0.109465,0.85
-,7633,0.313479,0.279632,0.096602,0.79
-,7634,0.316137,0.273873,0.083039,0.88
-,7635,0.315799,0.268293,0.069209,0.99
-,7636,0.318059,0.259664,0.063004,1.03
-,7637,0.319449,0.24858,0.063445,0.91
-,7638,0.319745,0.23923,0.061563,1
-,7639,0.319468,0.230575,0.059051,1.01
-,7640,0.320186,0.22091,0.05795,1.06
-,7641,0.320397,0.211567,0.056404,1.09
-,7642,0.320651,0.201502,0.055619,1.07
-,7643,0.320927,0.190836,0.054921,1.09
-,7644,0.321025,0.180191,0.053933,1.02
-,7645,0.321072,0.169367,0.053014,1.1
-,7646,0.32099,0.158627,0.052202,0.99
-,7647,0.3212,0.148199,0.051664,1.14
-,7648,0.321201,0.137531,0.051152,1.09
-,7649,0.321151,0.126915,0.050683,1.2
-,7650,0.321181,0.116236,0.050219,1.19
-,7651,0.321165,0.105408,0.049609,1.24
-,7652,0.321324,0.094425,0.049098,1.23
-,7653,0.321379,0.083513,0.048612,1.19
-,7654,0.321834,0.072176,0.047741,1.06
-,7655,0.32186,0.061154,0.047512,1.19
-,7656,0.321539,0.050357,0.047423,0.77
-,7657,0.321458,0.039524,0.047294,1.17
-,7658,0.321641,0.029212,0.047047,0.7
-,7659,0.321568,0.018883,0.047034,0.84
-,7660,0.321692,0.008306,0.046782,1.11
-,7661,0.321688,-0.001793,0.046752,1.22
-,7662,0.321733,-0.012213,0.046594,1.25
-,7663,0.321725,-0.022814,0.046412,1.26
-,7664,0.322168,-0.0332,0.046288,1.23
-,7665,0.322036,-0.044136,0.046043,0.85
-,7666,0.322051,-0.05517,0.045725,0.65
-,7667,0.322134,-0.066346,0.045566,0.67
-,7668,0.321926,-0.077582,0.045601,1.17
-,7669,0.322087,-0.08856,0.045493,0.76
-,7670,0.322189,-0.099969,0.045357,0.75
-,7671,0.3222,-0.111347,0.045057,1.13
-,7672,0.322307,-0.122597,0.045102,1.25
-,7673,0.322075,-0.133762,0.044804,0.97
-,7674,0.322146,-0.145575,0.04478,0.84
-,7675,0.322464,-0.157184,0.044569,0.93
-,7676,0.322622,-0.168863,0.044427,0.98
-,7677,0.322547,-0.180632,0.044223,1.27
-,7678,0.322802,-0.192633,0.043762,1.26
-,7679,0.322772,-0.204005,0.043727,0.97
-,7680,0.322661,-0.21577,0.043483,0.86
-,7681,0.322679,-0.227583,0.043268,0.88
-,7682,0.322692,-0.239416,0.043139,0.89
-,7683,0.322447,-0.251201,0.042992,1.25
-,7684,0.322791,-0.263282,0.042659,1.26
-,7685,0.322962,-0.275543,0.042223,1.25
-,7686,0.323231,-0.287517,0.042153,0.95
-,7687,0.323098,-0.299853,0.041963,0.88
-,7688,0.323266,-0.312318,0.041808,0.9
-,7689,0.323464,-0.324935,0.041664,0.99
-,7690,0.323464,-0.337454,0.041519,1.12
-,7691,0.323877,-0.350507,0.041155,0.97
-,7692,0.323874,-0.363444,0.041015,0.96
-,7693,0.324311,-0.37665,0.04078,1.07
-,7694,0.324066,-0.389684,0.040778,1.15
-,7695,0.32408,-0.402871,0.04072,0.96
-,7696,0.323968,-0.416173,0.040822,0.99
-,7697,0.323942,-0.429714,0.040725,1.19
-,7698,0.323117,-0.44228,0.040836,1.07
-,7699,0.323337,-0.454851,0.040451,1.1
-,7700,0.322381,-0.464983,0.039569,1.12
-,7701,0.321788,-0.473783,0.037484,1.09
-,7702,0.321491,-0.480531,0.035646,0.77
-,7703,0.321293,-0.486495,0.033854,0.82
-,7704,0.32048,-0.492023,0.03233,0.95
-,7705,0.319698,-0.496732,0.029734,1.21
-,7706,0.319157,-0.501338,0.025504,1.08
-,7707,0.317212,-0.505075,0.020576,0.88
-,7708,0.315719,-0.501767,0.021765,0.84
